2018-04-04,03:31:40.075411,5706.716,1.995
2018-04-04,03:31:41.201818,5694.505,1.995
2018-04-04,03:31:42.326253,5706.716,1.995
2018-04-04,03:31:43.453321,5711.600,1.995
2018-04-04,03:31:44.579232,5706.716,1.995
2018-04-04,03:31:45.703887,5711.600,1.995
2018-04-04,03:31:46.825205,5709.158,1.995
2018-04-04,03:31:47.945830,5706.716,1.995
2018-04-04,03:31:49.071118,5711.600,1.995
2018-04-04,03:31:50.195110,5716.484,1.995
2018-04-04,03:31:51.317943,5709.158,1.995
2018-04-04,03:31:52.439880,5716.484,1.995
2018-04-04,03:31:53.562697,5699.389,1.995
2018-04-04,03:31:54.682453,5714.042,1.995
2018-04-04,03:31:55.803631,5706.716,1.995
2018-04-04,03:31:56.924878,5718.926,1.995
2018-04-04,03:31:58.044949,5714.042,1.995
2018-04-04,03:31:59.169307,5716.484,1.995
2018-04-04,03:32:00.295796,5723.810,1.995
2018-04-04,03:32:01.415398,5728.694,1.995
2018-04-04,03:32:02.539088,5745.788,1.995
2018-04-04,03:32:03.659440,5721.368,1.995
2018-04-04,03:32:04.780742,5728.694,1.995
2018-04-04,03:32:05.901790,5723.810,1.995
2018-04-04,03:32:07.024715,5733.578,1.995
2018-04-04,03:32:08.148396,5728.694,1.995
2018-04-04,03:32:09.271236,5728.694,1.995
2018-04-04,03:32:10.397653,5733.578,1.995
2018-04-04,03:32:11.522485,5733.578,1.995
2018-04-04,03:32:12.651009,5731.136,1.995
2018-04-04,03:32:13.774664,5750.672,1.995
2018-04-04,03:32:14.897254,5738.462,1.995
2018-04-04,03:32:16.022378,5743.346,1.995
2018-04-04,03:32:17.145882,5743.346,1.995
2018-04-04,03:32:18.269500,5738.462,1.995
2018-04-04,03:32:19.392785,5733.578,1.995
2018-04-04,03:32:20.517119,5736.020,1.995
2018-04-04,03:32:21.639030,5738.462,1.995
2018-04-04,03:32:22.763902,5738.462,1.995
2018-04-04,03:32:23.886682,5731.136,1.995
2018-04-04,03:32:25.009573,5733.578,1.995
2018-04-04,03:32:26.132413,5731.136,1.995
2018-04-04,03:32:27.258338,5736.020,1.995
2018-04-04,03:32:28.381690,5733.578,1.995
2018-04-04,03:32:29.505377,5736.020,1.995
2018-04-04,03:32:30.627927,5731.136,1.995
2018-04-04,03:32:31.754245,5716.484,1.995
2018-04-04,03:32:32.876656,5728.694,1.995
2018-04-04,03:32:34.000017,5731.136,1.995
2018-04-04,03:32:35.123205,5733.578,1.995
2018-04-04,03:32:36.248247,5731.136,1.995
2018-04-04,03:32:37.374882,5728.694,1.995
2018-04-04,03:32:38.498869,5738.462,1.995
2018-04-04,03:32:39.619913,5731.136,1.995
2018-04-04,03:32:40.744719,5736.020,1.995
2018-04-04,03:32:41.869315,5736.020,1.995
2018-04-04,03:32:42.997578,5728.694,1.995
2018-04-04,03:32:44.121634,5736.020,1.995
2018-04-04,03:32:45.247183,5753.114,1.995
2018-04-04,03:32:46.370725,5738.462,1.995
2018-04-04,03:32:47.493753,5733.578,1.995
2018-04-04,03:32:48.616266,5728.694,1.995
2018-04-04,03:32:49.737666,5733.578,1.995
2018-04-04,03:32:50.860404,5728.694,1.995
2018-04-04,03:32:51.983478,5723.810,1.995
2018-04-04,03:32:53.107937,5728.694,1.995
2018-04-04,03:32:54.231025,5723.810,1.995
2018-04-04,03:32:55.353716,5726.252,1.995
2018-04-04,03:32:56.477328,5733.578,1.995
2018-04-04,03:32:57.609512,5723.810,1.995
2018-04-04,03:32:58.733456,5733.578,1.995
2018-04-04,03:32:59.856164,5726.252,1.995
2018-04-04,03:33:00.979293,5721.368,1.995
2018-04-04,03:33:02.104320,5721.368,1.995
2018-04-04,03:33:03.224154,5726.252,1.995
2018-04-04,03:33:04.343428,5714.042,1.995
2018-04-04,03:33:05.466189,5721.368,1.995
2018-04-04,03:33:06.586922,5721.368,1.995
2018-04-04,03:33:07.783457,5718.926,1.995
2018-04-04,03:33:08.906837,5706.716,1.995
2018-04-04,03:33:10.029728,5726.252,1.995
2018-04-04,03:33:11.152541,5726.252,1.995
2018-04-04,03:33:12.275953,5723.810,1.995
2018-04-04,03:33:13.396869,5723.810,1.995
2018-04-04,03:33:14.521683,5733.578,1.995
2018-04-04,03:33:15.648653,5740.904,1.995
2018-04-04,03:33:16.773437,5731.136,1.995
2018-04-04,03:33:18.104244,5736.020,1.995
2018-04-04,03:33:19.228565,5726.252,1.995
2018-04-04,03:33:20.352539,5716.484,1.996
2018-04-04,03:33:21.475798,5726.252,1.995
2018-04-04,03:33:22.600350,5718.926,1.995
2018-04-04,03:33:23.723313,5733.578,1.995
2018-04-04,03:33:24.845916,5718.926,1.995
2018-04-04,03:33:25.971247,5723.810,1.995
2018-04-04,03:33:27.095458,5711.600,1.995
2018-04-04,03:33:28.217902,5726.252,1.995
2018-04-04,03:33:29.340144,5714.042,1.995
2018-04-04,03:33:30.462870,5716.484,1.995
2018-04-04,03:33:31.588624,5718.926,1.995
2018-04-04,03:33:32.711904,5709.158,1.995
2018-04-04,03:33:33.835547,5718.926,1.995
2018-04-04,03:33:34.955217,5716.484,1.995
2018-04-04,03:33:36.075958,5723.810,1.995
2018-04-04,03:33:37.195955,5711.600,1.995
2018-04-04,03:33:38.317321,5716.484,1.995
2018-04-04,03:33:39.437786,5726.252,1.995
2018-04-04,03:33:40.558994,5704.274,1.995
2018-04-04,03:33:41.679756,5714.042,1.995
2018-04-04,03:33:42.801041,5716.484,1.995
2018-04-04,03:33:43.922753,5709.158,1.995
2018-04-04,03:33:45.044324,5738.462,1.995
2018-04-04,03:33:46.164365,5743.346,1.995
2018-04-04,03:33:47.285474,5740.904,1.995
2018-04-04,03:33:49.348699,5748.230,1.995
2018-04-04,03:33:50.468288,5748.230,1.995
2018-04-04,03:33:51.592717,5740.904,1.995
2018-04-04,03:33:52.716717,5731.136,1.995
2018-04-04,03:33:53.836277,5718.926,1.995
2018-04-04,03:33:54.956540,5740.904,1.995
2018-04-04,03:33:56.075093,5745.788,1.995
2018-04-04,03:33:57.195733,5701.832,1.995
2018-04-04,03:33:58.319574,5738.462,1.995
2018-04-04,03:33:59.444133,5723.810,1.995
2018-04-04,03:34:00.565476,5709.158,1.995
2018-04-04,03:34:01.686436,5709.158,1.995
2018-04-04,03:34:02.806379,5706.716,1.995
2018-04-04,03:34:03.927212,5704.274,1.995
2018-04-04,03:34:05.046821,5716.484,1.995
2018-04-04,03:34:06.168028,5721.368,1.995
2018-04-04,03:34:07.288194,5699.389,1.995
2018-04-04,03:34:08.408326,5723.810,1.995
2018-04-04,03:34:09.528776,5699.389,1.995
2018-04-04,03:34:10.649695,5716.484,1.995
2018-04-04,03:34:11.770028,5711.600,1.995
2018-04-04,03:34:12.891576,5709.158,1.995
2018-04-04,03:34:14.010966,5696.947,1.995
2018-04-04,03:34:15.134071,5701.832,1.995
2018-04-04,03:34:16.256924,5701.832,1.995
2018-04-04,03:34:17.378252,5721.368,1.995
2018-04-04,03:34:18.624642,5687.179,1.995
2018-04-04,03:34:19.744056,5687.179,1.995
2018-04-04,03:34:20.864123,5694.505,1.995
2018-04-04,03:34:21.983877,5682.295,1.995
2018-04-04,03:34:23.104478,5692.063,1.995
2018-04-04,03:34:24.224855,5701.832,1.995
2018-04-04,03:34:25.345082,5706.716,1.995
2018-04-04,03:34:26.466067,5709.158,1.995
2018-04-04,03:34:27.587727,5706.716,1.995
2018-04-04,03:34:28.708101,5696.947,1.995
2018-04-04,03:34:29.829266,5689.621,1.995
2018-04-04,03:34:30.949978,5689.621,1.996
2018-04-04,03:34:32.073273,5721.368,1.995
2018-04-04,03:34:33.194339,5677.411,1.995
2018-04-04,03:34:34.314071,5677.411,1.995
2018-04-04,03:34:35.433903,5696.947,1.995
2018-04-04,03:34:36.557130,5723.810,1.995
2018-04-04,03:34:37.675765,5701.832,1.995
2018-04-04,03:34:38.795636,5699.389,1.995
2018-04-04,03:34:39.915464,5689.621,1.995
2018-04-04,03:34:41.035050,5684.737,1.995
2018-04-04,03:34:42.156924,5679.853,1.996
2018-04-04,03:34:43.278474,5684.737,1.995
2018-04-04,03:34:44.402324,5682.295,1.995
2018-04-04,03:34:45.524212,5687.179,1.995
2018-04-04,03:34:46.645205,5672.527,1.995
2018-04-04,03:34:49.029121,5682.295,1.995
2018-04-04,03:34:50.151418,5682.295,1.995
2018-04-04,03:34:51.271068,5694.505,1.995
2018-04-04,03:34:52.392227,5701.832,1.995
2018-04-04,03:34:53.512007,5674.969,1.995
2018-04-04,03:34:54.635434,5682.295,1.995
2018-04-04,03:34:55.755368,5670.085,1.995
2018-04-04,03:34:56.877276,5677.411,1.995
2018-04-04,03:34:57.998945,5670.085,1.995
2018-04-04,03:34:59.118605,5682.295,1.995
2018-04-04,03:35:00.238246,5667.643,1.995
2018-04-04,03:35:01.358188,5672.527,1.995
2018-04-04,03:35:02.478681,5672.527,1.995
2018-04-04,03:35:03.601866,5665.201,1.995
2018-04-04,03:35:04.721833,5670.085,1.995
2018-04-04,03:35:05.844083,5670.085,1.995
2018-04-04,03:35:06.967000,5667.643,1.995
2018-04-04,03:35:08.089667,5679.853,1.995
2018-04-04,03:35:09.213622,5682.295,1.995
2018-04-04,03:35:10.332976,5677.411,1.995
2018-04-04,03:35:11.455151,5679.853,1.995
2018-04-04,03:35:12.575843,5674.969,1.995
2018-04-04,03:35:13.695430,5677.411,1.995
2018-04-04,03:35:14.814886,5699.389,1.995
2018-04-04,03:35:15.934808,5704.274,1.995
2018-04-04,03:35:17.055171,5706.716,1.995
2018-04-04,03:35:19.756947,5701.832,1.995
2018-04-04,03:35:20.877181,5699.389,1.995
2018-04-04,03:35:21.996823,5696.947,1.995
2018-04-04,03:35:23.119005,5687.179,1.995
2018-04-04,03:35:24.240330,5692.063,1.995
2018-04-04,03:35:25.364500,5687.179,1.995
2018-04-04,03:35:26.487673,5684.737,1.995
2018-04-04,03:35:27.610494,5677.411,1.995
2018-04-04,03:35:28.731816,5684.737,1.995
2018-04-04,03:35:29.851479,5682.295,1.995
2018-04-04,03:35:30.970896,5670.085,1.995
2018-04-04,03:35:32.089331,5672.527,1.995
2018-04-04,03:35:33.211319,5670.085,1.995
2018-04-04,03:35:34.332573,5667.643,1.995
2018-04-04,03:35:35.454957,5667.643,1.995
2018-04-04,03:35:36.574606,5662.759,1.995
2018-04-04,03:35:37.698702,5665.201,1.996
2018-04-04,03:35:38.819513,5660.317,1.995
2018-04-04,03:35:39.938625,5662.759,1.995
2018-04-04,03:35:41.061536,5645.665,1.995
2018-04-04,03:35:42.180696,5660.317,1.995
2018-04-04,03:35:43.300121,5662.759,1.995
2018-04-04,03:35:44.419522,5662.759,1.995
2018-04-04,03:35:45.538500,5662.759,1.995
2018-04-04,03:35:46.657739,5662.759,1.995
2018-04-04,03:35:49.975295,5652.991,1.995
2018-04-04,03:35:51.097569,5657.875,1.995
2018-04-04,03:35:52.215793,5657.875,1.995
2018-04-04,03:35:53.335036,5657.875,1.995
2018-04-04,03:35:54.453899,5667.643,1.995
2018-04-04,03:35:55.573177,5655.433,1.995
2018-04-04,03:35:56.693928,5657.875,1.995
2018-04-04,03:35:57.812665,5657.875,1.995
2018-04-04,03:35:58.937199,5660.317,1.995
2018-04-04,03:36:00.056976,5660.317,1.995
2018-04-04,03:36:01.175389,5660.317,1.995
2018-04-04,03:36:02.295183,5660.317,1.995
2018-04-04,03:36:03.417280,5652.991,1.995
2018-04-04,03:36:04.536619,5657.875,1.995
2018-04-04,03:36:05.655211,5662.759,1.995
2018-04-04,03:36:06.774331,5652.991,1.995
2018-04-04,03:36:07.894635,5652.991,1.995
2018-04-04,03:36:09.013114,5650.549,1.995
2018-04-04,03:36:10.132135,5652.991,1.995
2018-04-04,03:36:11.250937,5650.549,1.995
2018-04-04,03:36:12.371559,5645.665,1.995
2018-04-04,03:36:13.492416,5648.107,1.995
2018-04-04,03:36:14.610672,5650.549,1.995
2018-04-04,03:36:15.729893,5652.991,1.995
2018-04-04,03:36:16.863283,5635.897,1.995
2018-04-04,03:36:19.059149,5631.013,1.995
2018-04-04,03:36:20.179724,5635.897,1.995
2018-04-04,03:36:21.299594,5638.339,1.995
2018-04-04,03:36:22.421444,5643.223,1.995
2018-04-04,03:36:23.540906,5643.223,1.995
2018-04-04,03:36:24.662422,5643.223,1.995
2018-04-04,03:36:25.781611,5648.107,1.995
2018-04-04,03:36:26.903703,5648.107,1.995
2018-04-04,03:36:28.024535,5652.991,1.995
2018-04-04,03:36:29.145688,5645.665,1.995
2018-04-04,03:36:30.269458,5655.433,1.995
2018-04-04,03:36:31.391368,5648.107,1.995
2018-04-04,03:36:32.513418,5640.781,1.995
2018-04-04,03:36:33.633721,5655.433,1.995
2018-04-04,03:36:34.757215,5648.107,1.995
2018-04-04,03:36:35.880373,5648.107,1.995
2018-04-04,03:36:37.001400,5645.665,1.995
2018-04-04,03:36:38.126582,5648.107,1.995
2018-04-04,03:36:39.249776,5657.875,1.995
2018-04-04,03:36:40.371579,5645.665,1.995
2018-04-04,03:36:41.494804,5652.991,1.995
2018-04-04,03:36:42.617831,5655.433,1.995
2018-04-04,03:36:43.739953,5650.549,1.995
2018-04-04,03:36:44.859424,5650.549,1.995
2018-04-04,03:36:45.982413,5640.781,1.995
2018-04-04,03:36:47.102341,5645.665,1.995
2018-04-04,03:36:48.222449,5657.875,1.995
2018-04-04,03:36:49.352556,5633.455,1.995
2018-04-04,03:36:50.473108,5626.129,1.995
2018-04-04,03:36:51.594123,5633.455,1.995
2018-04-04,03:36:52.714234,5640.781,1.995
2018-04-04,03:36:53.833128,5638.339,1.995
2018-04-04,03:36:54.955981,5643.223,1.995
2018-04-04,03:36:56.079152,5655.433,1.995
2018-04-04,03:36:57.200768,5657.875,1.995
2018-04-04,03:36:58.320836,5645.665,1.995
2018-04-04,03:36:59.439871,5655.433,1.995
2018-04-04,03:37:00.562503,5657.875,1.995
2018-04-04,03:37:01.686507,5657.875,1.995
2018-04-04,03:37:02.806164,5657.875,1.995
2018-04-04,03:37:03.925877,5655.433,1.995
2018-04-04,03:37:05.047945,5645.665,1.995
2018-04-04,03:37:06.166615,5665.201,1.995
2018-04-04,03:37:07.286124,5677.411,1.995
2018-04-04,03:37:08.406948,5655.433,1.995
2018-04-04,03:37:09.527421,5655.433,1.995
2018-04-04,03:37:10.648250,5652.991,1.995
2018-04-04,03:37:11.768638,5652.991,1.995
2018-04-04,03:37:12.891265,5657.875,1.995
2018-04-04,03:37:14.012445,5650.549,1.995
2018-04-04,03:37:15.130966,5662.759,1.995
2018-04-04,03:37:16.254341,5645.665,1.995
2018-04-04,03:37:17.377148,5652.991,1.995
2018-04-04,03:37:18.501312,5650.549,1.995
2018-04-04,03:37:19.622174,5633.455,1.995
2018-04-04,03:37:20.741357,5660.317,1.995
2018-04-04,03:37:21.862007,5640.781,1.995
2018-04-04,03:37:22.986724,5640.781,1.995
2018-04-04,03:37:24.105091,5643.223,1.995
2018-04-04,03:37:25.226545,5643.223,1.995
2018-04-04,03:37:26.350093,5650.549,1.995
2018-04-04,03:37:27.473271,5652.991,1.995
2018-04-04,03:37:28.592602,5645.665,1.995
2018-04-04,03:37:29.711986,5652.991,1.995
2018-04-04,03:37:30.830352,5652.991,1.995
2018-04-04,03:37:31.953404,5665.201,1.995
2018-04-04,03:37:33.076981,5645.665,1.995
2018-04-04,03:37:34.197967,5657.875,1.995
2018-04-04,03:37:35.319029,5655.433,1.995
2018-04-04,03:37:36.438704,5657.875,1.995
2018-04-04,03:37:37.558499,5650.549,1.995
2018-04-04,03:37:38.688107,5655.433,1.995
2018-04-04,03:37:39.807827,5655.433,1.995
2018-04-04,03:37:40.927293,5655.433,1.995
2018-04-04,03:37:42.048020,5660.317,1.995
2018-04-04,03:37:43.169042,5655.433,1.995
2018-04-04,03:37:44.288938,5657.875,1.995
2018-04-04,03:37:45.408526,5652.991,1.995
2018-04-04,03:37:46.534689,5657.875,1.995
2018-04-04,03:37:47.653923,5652.991,1.995
2018-04-04,03:37:48.775869,5665.201,1.995
2018-04-04,03:37:49.902586,5655.433,1.995
2018-04-04,03:37:51.024246,5650.549,1.995
2018-04-04,03:37:52.144270,5660.317,1.995
2018-04-04,03:37:53.263708,5660.317,1.995
2018-04-04,03:37:54.386824,5670.085,1.995
2018-04-04,03:37:55.507693,5674.969,1.995
2018-04-04,03:37:56.628200,5684.737,1.995
2018-04-04,03:37:57.748525,5682.295,1.995
2018-04-04,03:37:58.873949,5682.295,1.995
2018-04-04,03:38:00.007470,5687.179,1.995
2018-04-04,03:38:01.127061,5682.295,1.995
2018-04-04,03:38:02.247089,5679.853,1.995
2018-04-04,03:38:03.371258,5672.527,1.995
2018-04-04,03:38:04.494350,5672.527,1.995
2018-04-04,03:38:05.613987,5674.969,1.995
2018-04-04,03:38:06.736803,5650.549,1.995
2018-04-04,03:38:07.856506,5672.527,1.995
2018-04-04,03:38:08.975256,5672.527,1.995
2018-04-04,03:38:10.094894,5667.643,1.995
2018-04-04,03:38:11.215074,5670.085,1.995
2018-04-04,03:38:12.335410,5667.643,1.995
2018-04-04,03:38:13.455282,5662.759,1.995
2018-04-04,03:38:14.574312,5665.201,1.995
2018-04-04,03:38:15.692668,5657.875,1.995
2018-04-04,03:38:16.811614,5667.643,1.995
2018-04-04,03:38:17.930373,5682.295,1.995
2018-04-04,03:38:19.049313,5665.201,1.995
2018-04-04,03:38:20.169697,5667.643,1.995
2018-04-04,03:38:21.288435,5655.433,1.995
2018-04-04,03:38:22.410363,5648.107,1.995
2018-04-04,03:38:23.529593,5650.549,1.995
2018-04-04,03:38:24.648439,5655.433,1.995
2018-04-04,03:38:25.768373,5657.875,1.995
2018-04-04,03:38:26.905627,5660.317,1.995
2018-04-04,03:38:28.028833,5665.201,1.995
2018-04-04,03:38:29.148940,5674.969,1.995
2018-04-04,03:38:30.268938,5665.201,1.995
2018-04-04,03:38:31.388032,5662.759,1.995
2018-04-04,03:38:32.507955,5662.759,1.995
2018-04-04,03:38:33.627744,5662.759,1.995
2018-04-04,03:38:34.749769,5670.085,1.995
2018-04-04,03:38:35.873180,5662.759,1.995
2018-04-04,03:38:36.992436,5665.201,1.995
2018-04-04,03:38:38.112715,5662.759,1.995
2018-04-04,03:38:39.234526,5660.317,1.995
2018-04-04,03:38:40.355070,5660.317,1.995
2018-04-04,03:38:41.475942,5662.759,1.995
2018-04-04,03:38:42.597035,5667.643,1.995
2018-04-04,03:38:43.720046,5652.991,1.995
2018-04-04,03:38:44.839791,5657.875,1.995
2018-04-04,03:38:45.960086,5662.759,1.995
2018-04-04,03:38:47.079440,5665.201,1.995
2018-04-04,03:38:48.199657,5684.737,1.995
2018-04-04,03:38:49.325380,5665.201,1.995
2018-04-04,03:38:50.444496,5650.549,1.995
2018-04-04,03:38:51.566742,5652.991,1.995
2018-04-04,03:38:52.687664,5643.223,1.995
2018-04-04,03:38:54.356268,5652.991,1.995
2018-04-04,03:38:55.475288,5652.991,1.995
2018-04-04,03:38:56.595076,5662.759,1.995
2018-04-04,03:38:57.715024,5665.201,1.995
2018-04-04,03:38:58.837261,5674.969,1.995
2018-04-04,03:38:59.958780,5674.969,1.995
2018-04-04,03:39:01.081744,5674.969,1.995
2018-04-04,03:39:02.202942,5679.853,1.995
2018-04-04,03:39:03.325912,5670.085,1.995
2018-04-04,03:39:04.445074,5674.969,1.995
2018-04-04,03:39:05.565106,5677.411,1.995
2018-04-04,03:39:06.684420,5674.969,1.995
2018-04-04,03:39:07.804705,5672.527,1.995
2018-04-04,03:39:08.924655,5662.759,1.995
2018-04-04,03:39:10.043865,5667.643,1.995
2018-04-04,03:39:11.163487,5670.085,1.995
2018-04-04,03:39:12.284397,5667.643,1.995
2018-04-04,03:39:13.403978,5665.201,1.995
2018-04-04,03:39:14.528017,5660.317,1.995
2018-04-04,03:39:15.649375,5665.201,1.995
2018-04-04,03:39:16.771056,5667.643,1.995
2018-04-04,03:39:17.890764,5665.201,1.995
2018-04-04,03:39:19.011137,5667.643,1.995
2018-04-04,03:39:20.130242,5667.643,1.995
2018-04-04,03:39:21.250594,5662.759,1.995
2018-04-04,03:39:22.371977,5652.991,1.995
2018-04-04,03:39:24.737691,5662.759,1.995
2018-04-04,03:39:25.867422,5657.875,1.995
2018-04-04,03:39:26.988826,5662.759,1.995
2018-04-04,03:39:28.111547,5667.643,1.995
2018-04-04,03:39:29.231101,5670.085,1.995
2018-04-04,03:39:30.350433,5674.969,1.995
2018-04-04,03:39:31.474059,5672.527,1.995
2018-04-04,03:39:32.596994,5674.969,1.995
2018-04-04,03:39:33.716786,5670.085,1.995
2018-04-04,03:39:34.835502,5674.969,1.995
2018-04-04,03:39:35.955481,5670.085,1.995
2018-04-04,03:39:37.074924,5665.201,1.995
2018-04-04,03:39:38.194526,5670.085,1.995
2018-04-04,03:39:39.315942,5667.643,1.995
2018-04-04,03:39:40.434723,5665.201,1.995
2018-04-04,03:39:41.555238,5677.411,1.995
2018-04-04,03:39:42.676420,5665.201,1.995
2018-04-04,03:39:43.797351,5670.085,1.995
2018-04-04,03:39:44.918259,5662.759,1.995
2018-04-04,03:39:46.038609,5670.085,1.995
2018-04-04,03:39:47.158851,5660.317,1.995
2018-04-04,03:39:48.279363,5648.107,1.995
2018-04-04,03:39:49.399112,5662.759,1.995
2018-04-04,03:39:50.522391,5662.759,1.995
2018-04-04,03:39:51.643117,5660.317,1.995
2018-04-04,03:39:52.763430,5665.201,1.995
2018-04-04,03:39:53.885396,5662.759,1.995
2018-04-04,03:39:55.005686,5665.201,1.995
2018-04-04,03:39:56.128132,5667.643,1.995
2018-04-04,03:39:57.248640,5667.643,1.995
2018-04-04,03:39:58.370312,5655.433,1.995
2018-04-04,03:39:59.494528,5667.643,1.995
2018-04-04,03:40:00.616931,5665.201,1.995
2018-04-04,03:40:01.735773,5665.201,1.995
2018-04-04,03:40:02.856447,5657.875,1.995
2018-04-04,03:40:03.980079,5660.317,1.995
2018-04-04,03:40:05.103386,5674.969,1.995
2018-04-04,03:40:06.226689,5665.201,1.995
2018-04-04,03:40:07.358641,5667.643,1.995
2018-04-04,03:40:08.483035,5657.875,1.995
2018-04-04,03:40:09.610299,5667.643,1.995
2018-04-04,03:40:10.729808,5682.295,1.995
2018-04-04,03:40:11.850377,5662.759,1.995
2018-04-04,03:40:12.970085,5665.201,1.995
2018-04-04,03:40:14.091122,5662.759,1.995
2018-04-04,03:40:15.213176,5667.643,1.995
2018-04-04,03:40:16.332451,5667.643,1.995
2018-04-04,03:40:17.452512,5655.433,1.995
2018-04-04,03:40:20.764060,5662.759,1.995
2018-04-04,03:40:21.889533,5665.201,1.995
2018-04-04,03:40:23.011069,5657.875,1.995
2018-04-04,03:40:24.135404,5667.643,1.995
2018-04-04,03:40:25.265157,5667.643,1.995
2018-04-04,03:40:26.387851,5665.201,1.995
2018-04-04,03:40:27.508704,5670.085,1.995
2018-04-04,03:40:28.629175,5665.201,1.995
2018-04-04,03:40:29.749348,5662.759,1.995
2018-04-04,03:40:30.869724,5689.621,1.995
2018-04-04,03:40:31.990351,5677.411,1.995
2018-04-04,03:40:33.110461,5662.759,1.995
2018-04-04,03:40:34.230859,5662.759,1.995
2018-04-04,03:40:35.353597,5657.875,1.995
2018-04-04,03:40:36.477911,5662.759,1.995
2018-04-04,03:40:37.601052,5667.643,1.995
2018-04-04,03:40:38.736264,5660.317,1.995
2018-04-04,03:40:39.857903,5670.085,1.995
2018-04-04,03:40:40.980479,5655.433,1.995
2018-04-04,03:40:42.100804,5677.411,1.995
2018-04-04,03:40:43.221238,5665.201,1.995
2018-04-04,03:40:44.341952,5652.991,1.995
2018-04-04,03:40:45.462410,5660.317,1.995
2018-04-04,03:40:46.582605,5650.549,1.995
2018-04-04,03:40:47.702667,5648.107,1.995
2018-04-04,03:40:50.623755,5652.991,1.995
2018-04-04,03:40:51.743971,5648.107,1.995
2018-04-04,03:40:52.862336,5660.317,1.995
2018-04-04,03:40:53.988493,5657.875,1.995
2018-04-04,03:40:55.107834,5662.759,1.995
2018-04-04,03:40:56.227873,5665.201,1.995
2018-04-04,03:40:57.349626,5662.759,1.995
2018-04-04,03:40:58.477573,5660.317,1.995
2018-04-04,03:40:59.598256,5667.643,1.995
2018-04-04,03:41:00.721723,5660.317,1.995
2018-04-04,03:41:01.842485,5667.643,1.995
2018-04-04,03:41:02.962490,5665.201,1.995
2018-04-04,03:41:04.082733,5660.317,1.995
2018-04-04,03:41:05.201663,5670.085,1.995
2018-04-04,03:41:06.322453,5662.759,1.995
2018-04-04,03:41:07.443293,5679.853,1.995
2018-04-04,03:41:08.564497,5667.643,1.995
2018-04-04,03:41:09.683697,5660.317,1.995
2018-04-04,03:41:10.804094,5660.317,1.995
2018-04-04,03:41:11.923089,5655.433,1.995
2018-04-04,03:41:13.041985,5660.317,1.995
2018-04-04,03:41:14.163055,5660.317,1.995
2018-04-04,03:41:15.283428,5692.063,1.995
2018-04-04,03:41:16.404149,5657.875,1.995
