14:44:28EDT,,,,,,,,5367.28,,,
14:44:29EDT,,,,,,,,5364.84,,,
14:44:30EDT,,,,,,,,5364.84,,,
14:44:31EDT,,,,,,,,5362.39,,,
14:44:32EDT,,,,,,,,5364.84,,,
14:44:33EDT,,,,,,,,5362.39,,,
14:44:34EDT,,,,,,,,5362.39,,,
14:44:35EDT,,,,,,,,5362.39,,,
14:44:36EDT,,,,,,,,5364.84,,,
14:44:37EDT,,,,,,,,5364.84,,,
14:44:38EDT,,,,,,,,5362.39,,,
14:44:39EDT,,,,,,,,5359.95,,,
14:44:40EDT,,,,,,,,5359.95,,,
14:44:41EDT,,,,,,,,5359.95,,,
14:44:42EDT,,,,,,,,5362.39,,,
14:44:43EDT,,,,,,,,5362.39,,,
14:44:44EDT,,,,,,,,5359.95,,,
14:44:45EDT,,,,,,,,5367.28,,,
14:44:46EDT,,,,,,,,5364.84,,,
14:44:47EDT,,,,,,,,5367.28,,,
14:44:48EDT,,,,,,,,5367.28,,,
14:44:49EDT,,,,,,,,5367.28,,,
14:44:50EDT,,,,,,,,5369.72,,,
14:44:51EDT,,,,,,,,5374.60,,,
14:44:52EDT,,,,,,,,5374.60,,,
14:44:53EDT,,,,,,,,5379.49,,,
14:44:54EDT,,,,,,,,5377.05,,,
14:44:55EDT,,,,,,,,5372.16,,,
14:44:56EDT,,,,,,,,5372.16,,,
14:44:57EDT,,,,,,,,5369.72,,,
14:44:58EDT,,,,,,,,5369.72,,,
14:44:59EDT,,,,,,,,5369.72,,,
14:45:00EDT,,,,,,,,5369.72,,,
14:45:01EDT,,,,,,,,5369.72,,,
14:45:02EDT,,,,,,,,5364.84,,,
14:45:03EDT,,,,,,,,5367.28,,,
14:45:04EDT,,,,,,,,5364.84,,,
14:45:05EDT,,,,,,,,5367.28,,,
14:45:06EDT,,,,,,,,5364.84,,,
14:45:07EDT,,,,,,,,5364.84,,,
14:45:08EDT,,,,,,,,5364.84,,,
14:45:09EDT,,,,,,,,5367.28,,,
14:45:10EDT,,,,,,,,5369.72,,,
14:45:11EDT,,,,,,,,5367.28,,,
14:45:12EDT,,,,,,,,5367.28,,,
14:45:13EDT,,,,,,,,5369.72,,,
14:45:14EDT,,,,,,,,5369.72,,,
14:45:15EDT,,,,,,,,5369.72,,,
14:45:16EDT,,,,,,,,5364.84,,,
14:45:17EDT,,,,,,,,5367.28,,,
14:45:18EDT,,,,,,,,5369.72,,,
14:45:19EDT,,,,,,,,5367.28,,,
14:45:20EDT,,,,,,,,5367.28,,,
14:45:21EDT,,,,,,,,5367.28,,,
14:45:22EDT,,,,,,,,5367.28,,,
14:45:23EDT,,,,,,,,5367.28,,,
14:45:24EDT,,,,,,,,5369.72,,,
14:45:25EDT,,,,,,,,5374.60,,,
14:45:26EDT,,,,,,,,5374.60,,,
14:45:27EDT,,,,,,,,5372.16,,,
14:45:28EDT,,,,,,,,5367.28,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
14:45:31EDT,,,,,,,1.04,5357.51,,,
14:45:32EDT,,,,,,,1.04,5362.39,,,
14:45:33EDT,,,,,,,1.04,5364.84,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
14:45:35EDT,,,,,,,1.04,5357.51,,,
14:45:36EDT,,,,,,,1.04,5362.39,,,
14:45:37EDT,,,,,,,1.04,5359.95,,,
14:45:38EDT,,,,,,,1.04,5359.95,,,
14:45:39EDT,,,,,,,1.04,5359.95,,,
14:45:40EDT,,,,,,,1.04,5362.39,,,
14:45:41EDT,,,,,,,1.04,5359.95,,,
14:45:42EDT,,,,,,,1.04,5362.39,,,
14:45:43EDT,,,,,,,1.04,5362.39,,,
14:45:44EDT,,,,,,,1.04,5364.84,,,
14:45:45EDT,,,,,,,1.04,5372.16,,,
14:45:46EDT,,,,,,,1.04,5369.72,,,
14:45:47EDT,,,,,,,1.04,5367.28,,,
14:45:48EDT,,,,,,,1.04,5369.72,,,
14:45:49EDT,,,,,,,1.04,5381.93,,,
14:45:50EDT,,,,,,,1.04,5379.49,,,
14:45:51EDT,,,,,,,1.04,5384.37,,,
14:45:52EDT,,,,,,,1.04,5379.49,,,
14:45:53EDT,,,,,,,1.04,5379.49,,,
14:45:54EDT,,,,,,,1.04,5379.49,,,
14:45:55EDT,,,,,,,1.04,5384.37,,,
14:45:56EDT,,,,,,,1.04,5384.37,,,
14:45:57EDT,,,,,,,1.04,5381.93,,,
14:45:58EDT,,,,,,,1.04,5379.49,,,
14:45:59EDT,,,,,,,1.04,5374.60,,,
14:46:00EDT,,,,,,,1.04,5372.16,,,
14:46:01EDT,,,,,,,1.04,5369.72,,,
14:46:02EDT,,,,,,,1.04,5369.72,,,
14:46:03EDT,,,,,,,1.04,5367.28,,,
14:46:04EDT,,,,,,,1.04,5364.84,,,
14:46:05EDT,,,,,,,1.04,5364.84,,,
14:46:06EDT,,,,,,,1.04,5364.84,,,
14:46:07EDT,,,,,,,1.04,5362.39,,,
14:46:08EDT,,,,,,,1.04,5362.39,,,
14:46:09EDT,,,,,,,1.04,5364.84,,,
14:46:10EDT,,,,,,,1.04,5362.39,,,
14:46:11EDT,,,,,,,1.04,5364.84,,,
14:46:12EDT,,,,,,,1.04,5362.39,,,
14:46:13EDT,,,,,,,1.04,5362.39,,,
14:46:14EDT,,,,,,,1.04,5359.95,,,
14:46:15EDT,,,,,,,1.04,5362.39,,,
14:46:16EDT,,,,,,,1.04,5362.39,,,
14:46:17EDT,,,,,,,1.04,5362.39,,,
14:46:18EDT,,,,,,,1.04,5362.39,,,
14:46:19EDT,,,,,,,1.04,5364.84,,,
14:46:20EDT,,,,,,,1.04,5364.84,,,
14:46:21EDT,,,,,,,1.04,5364.84,,,
14:46:22EDT,,,,,,,1.04,5362.39,,,
14:46:23EDT,,,,,,,1.04,5362.39,,,
14:46:24EDT,,,,,,,1.04,5362.39,,,
14:46:25EDT,,,,,,,1.04,5364.84,,,
14:46:26EDT,,,,,,,1.04,5362.39,,,
14:46:27EDT,,,,,,,1.04,5362.39,,,
14:46:28EDT,,,,,,,1.04,5362.39,,,
14:46:29EDT,,,,,,,1.04,5362.39,,,
14:46:30EDT,,,,,,,1.04,5362.39,,,
14:46:31EDT,,,,,,,1.04,5364.84,,,
14:46:33EDT,,,,,,,1.04,5364.84,,,
14:46:34EDT,,,,,,,1.04,5364.84,,,
14:46:35EDT,,,,,,,1.04,5362.39,,,
14:46:36EDT,,,,,,,1.04,5362.39,,,
14:46:37EDT,,,,,,,1.04,5362.39,,,
14:46:38EDT,,,,,,,1.04,5362.39,,,
14:46:39EDT,,,,,,,1.04,5362.39,,,
14:46:40EDT,,,,,,,1.04,5362.39,,,
14:46:41EDT,,,,,,,1.04,5359.95,,,
14:46:42EDT,,,,,,,1.04,5364.84,,,
14:46:43EDT,,,,,,,1.04,5367.28,,,
14:46:44EDT,,,,,,,1.04,5364.84,,,
14:46:45EDT,,,,,,,1.04,5367.28,,,
14:46:46EDT,,,,,,,1.04,5364.84,,,
14:46:47EDT,,,,,,,1.04,5364.84,,,
14:46:48EDT,,,,,,,1.04,5364.84,,,
14:46:49EDT,,,,,,,1.04,5364.84,,,
14:46:50EDT,,,,,,,1.04,5362.39,,,
14:46:51EDT,,,,,,,1.04,5362.39,,,
14:46:52EDT,,,,,,,1.04,5362.39,,,
14:46:53EDT,,,,,,,1.04,5362.39,,,
14:46:54EDT,,,,,,,1.04,5359.95,,,
14:46:55EDT,,,,,,,1.04,5362.39,,,
14:46:56EDT,,,,,,,1.04,5364.84,,,
14:46:57EDT,,,,,,,1.04,5359.95,,,
14:46:58EDT,,,,,,,1.04,5362.39,,,
14:46:59EDT,,,,,,,1.04,5359.95,,,
14:47:00EDT,,,,,,,1.04,5359.95,,,
14:47:01EDT,,,,,,,1.04,5359.95,,,
14:47:02EDT,,,,,,,1.04,5357.51,,,
14:47:03EDT,,,,,,,1.04,5359.95,,,
14:47:04EDT,,,,,,,1.04,5359.95,,,
14:47:05EDT,,,,,,,1.04,5357.51,,,
14:47:06EDT,,,,,,,1.04,5357.51,,,
14:47:07EDT,,,,,,,1.04,5359.95,,,
14:47:08EDT,,,,,,,1.04,5357.51,,,
14:47:09EDT,,,,,,,1.04,5355.07,,,
14:47:10EDT,,,,,,,1.04,5359.95,,,
14:47:11EDT,,,,,,,1.04,5357.51,,,
14:47:12EDT,,,,,,,1.04,5357.51,,,
14:47:13EDT,,,,,,,1.04,5359.95,,,
14:47:14EDT,,,,,,,1.04,5355.07,,,
14:47:15EDT,,,,,,,1.04,5355.07,,,
14:47:16EDT,,,,,,,1.04,5359.95,,,
14:47:17EDT,,,,,,,1.04,5355.07,,,
14:47:18EDT,,,,,,,1.04,5355.07,,,
14:47:19EDT,,,,,,,1.04,5359.95,,,
14:47:20EDT,,,,,,,1.04,5357.51,,,
14:47:21EDT,,,,,,,1.04,5357.51,,,
14:47:22EDT,,,,,,,1.04,5357.51,,,
14:47:23EDT,,,,,,,1.04,5355.07,,,
14:47:24EDT,,,,,,,1.04,5355.07,,,
14:47:25EDT,,,,,,,1.04,5359.95,,,
14:47:26EDT,,,,,,,1.04,5357.51,,,
14:47:27EDT,,,,,,,1.04,5357.51,,,
14:47:28EDT,,,,,,,1.04,5357.51,,,
14:47:29EDT,,,,,,,1.04,5355.07,,,
14:47:30EDT,,,,,,,1.04,5355.07,,,
14:47:31EDT,,,,,,,1.04,5355.07,,,
14:47:32EDT,,,,,,,1.04,5355.07,,,
14:47:33EDT,,,,,,,1.04,5355.07,,,
14:47:34EDT,,,,,,,1.04,5357.51,,,
14:47:35EDT,,,,,,,1.04,5355.07,,,
14:47:36EDT,,,,,,,1.04,5355.07,,,
14:47:37EDT,,,,,,,1.04,5355.07,,,
14:47:38EDT,,,,,,,1.03,5355.07,,,
14:47:39EDT,,,,,,,1.04,5355.07,,,
14:47:40EDT,,,,,,,1.04,5355.07,,,
14:47:41EDT,,,,,,,1.04,5357.51,,,
14:47:42EDT,,,,,,,1.04,5357.51,,,
14:47:43EDT,,,,,,,1.04,5359.95,,,
14:47:44EDT,,,,,,,1.04,5364.84,,,
14:47:45EDT,,,,,,,1.04,5364.84,,,
14:47:46EDT,,,,,,,1.04,5369.72,,,
14:47:47EDT,,,,,,,1.04,5367.28,,,
14:47:48EDT,,,,,,,1.03,5362.39,,,
14:47:49EDT,,,,,,,1.04,5362.39,,,
14:47:50EDT,,,,,,,1.04,5362.39,,,
14:47:51EDT,,,,,,,1.04,5359.95,,,
14:47:52EDT,,,,,,,1.04,5364.84,,,
14:47:53EDT,,,,,,,1.04,5362.39,,,
14:47:54EDT,,,,,,,1.04,5364.84,,,
14:47:55EDT,,,,,,,1.04,5364.84,,,
14:47:56EDT,,,,,,,1.04,5364.84,,,
14:47:57EDT,,,,,,,1.04,5364.84,,,
14:47:58EDT,,,,,,,1.04,5364.84,,,
14:47:59EDT,,,,,,,1.04,5367.28,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
14:59:54EDT,,,,23.397,99.1461,48.16,1.03,5325.76,,,
14:59:55EDT,,,,23.424,99.1472,47.85,1.03,5333.09,,,
14:59:56EDT,,,,23.425,99.1466,48.10,1.03,5328.21,,,
14:59:57EDT,,,,23.403,99.1434,47.70,1.03,5318.44,,,
14:59:58EDT,,,,23.408,99.1439,47.14,1.03,5328.21,,,
14:59:59EDT,,,,23.397,99.1445,46.93,1.03,5333.09,,,
15:0:00EDT,,,,23.388,99.1467,46.87,1.03,5328.21,,,
15:0:01EDT,,,,23.395,99.1481,47.70,1.03,5328.21,,,
15:0:02EDT,,,,23.378,99.1457,47.56,1.03,5328.21,,,
15:0:03EDT,,,,23.364,99.1475,47.18,1.03,5320.88,,,
15:0:04EDT,,,,23.350,99.1478,47.00,1.03,5320.88,,,
15:0:05EDT,,,,23.336,99.1473,46.82,1.03,5318.44,,,
15:0:06EDT,,,,23.337,99.1458,48.03,1.03,5318.44,,,
15:0:07EDT,,,,23.348,99.1479,47.90,1.03,5320.88,,,
15:0:08EDT,,,,23.347,99.1501,47.51,1.03,5323.32,,,
15:0:09EDT,,,,23.345,99.1471,47.47,1.03,5320.88,,,
15:0:10EDT,,,,23.343,99.1464,47.51,1.03,5318.44,,,
15:0:11EDT,,,,23.341,99.1478,47.54,1.03,5318.44,,,
15:0:12EDT,,,,23.337,99.1451,47.46,1.03,5320.88,,,
15:0:13EDT,,,,23.338,99.1487,47.78,1.03,5316.00,,,
15:0:14EDT,,,,23.337,99.1491,48.01,1.03,5333.09,,,
15:0:15EDT,,,,23.334,99.1453,47.80,1.03,5328.21,,,
15:0:16EDT,,,,23.324,99.1493,47.42,1.03,5333.09,,,
15:0:17EDT,,,,23.304,99.1488,47.14,1.03,5325.76,,,
15:0:18EDT,,,,23.300,99.1462,47.07,1.03,5313.55,,,
15:0:19EDT,,,,23.296,99.1488,46.94,1.03,5328.21,,,
15:0:20EDT,,,,23.289,99.1470,46.94,1.03,5330.65,,,
15:0:21EDT,,,,23.285,99.1491,46.99,1.03,5320.88,,,
15:0:22EDT,,,,23.279,99.1481,47.01,1.03,5323.32,,,
15:0:23EDT,,,,23.269,99.1442,46.96,1.03,5320.88,,,
15:0:24EDT,,,,23.266,99.1447,46.97,1.03,5320.88,,,
15:0:25EDT,,,,23.267,99.1444,47.02,1.03,5320.88,,,
15:0:26EDT,,,,23.260,99.1417,46.95,1.03,5318.44,,,
15:0:27EDT,,,,23.264,99.1443,46.99,1.03,5337.97,,,
15:0:28EDT,,,,23.258,99.1454,46.95,1.03,5320.88,,,
15:0:29EDT,,,,23.262,99.1457,47.06,1.03,5320.88,,,
15:0:30EDT,,,,23.258,99.1441,47.02,1.03,5325.76,,,
15:0:31EDT,,,,23.256,99.1484,47.02,1.03,5325.76,,,
15:0:32EDT,,,,23.251,99.1462,47.03,1.03,5323.32,,,
15:0:33EDT,,,,23.247,99.1463,47.05,1.03,5335.53,,,
15:0:34EDT,,,,23.244,99.1451,47.00,1.03,5325.76,,,
15:0:35EDT,,,,23.246,99.1472,47.05,1.03,5328.21,,,
15:0:36EDT,,,,23.234,99.1441,47.02,1.03,5318.44,,,
15:0:37EDT,,,,23.243,99.1449,47.03,1.03,5318.44,,,
15:0:38EDT,,,,23.244,99.1474,47.12,1.03,5320.88,,,
15:0:39EDT,,,,23.243,99.1489,47.16,1.03,5320.88,,,
15:0:40EDT,,,,23.236,99.1447,47.14,1.03,5318.44,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
15:0:46EDT,,,,23.243,99.1470,48.05,1.03,5308.67,,,
15:0:47EDT,,,,23.233,99.1487,47.85,1.03,5328.21,,,
15:0:48EDT,,,,23.241,99.1493,47.75,1.03,5316.00,,,
15:0:49EDT,,,,23.243,99.1489,47.77,1.03,5325.76,,,
15:0:50EDT,,,,23.229,99.1466,47.75,1.03,5328.21,,,
15:0:51EDT,,,,23.238,99.1462,48.04,1.03,5328.21,,,
15:0:52EDT,,,,23.239,99.1500,47.88,1.03,5330.65,,,
15:0:53EDT,,,,23.233,99.1470,47.70,1.03,5325.76,,,
15:0:54EDT,,,,23.227,99.1480,47.60,1.03,5316.00,,,
15:0:55EDT,,,,23.221,99.1481,47.41,1.03,5318.44,,,
15:0:56EDT,,,,23.217,99.1485,47.33,1.03,5318.44,,,
15:0:57EDT,,,,23.215,99.1457,47.39,1.03,5316.00,,,
15:0:58EDT,,,,23.210,99.1477,47.29,1.03,5318.44,,,
15:0:59EDT,,,,23.206,99.1477,47.25,1.03,5316.00,,,
15:1:00EDT,,,,23.209,99.1478,47.19,1.03,5316.00,,,
15:1:01EDT,,,,23.212,99.1468,47.19,1.03,5316.00,,,
15:1:02EDT,,,,23.202,99.1453,47.18,1.03,5318.44,,,
15:1:03EDT,,,,23.217,99.1433,47.39,1.03,5316.00,,,
15:1:04EDT,,,,23.239,99.1469,47.53,1.03,5316.00,,,
15:1:05EDT,,,,23.240,99.1451,47.51,1.03,5313.55,,,
15:1:06EDT,,,,23.220,99.1460,47.38,1.03,5316.00,,,
15:1:07EDT,,,,23.220,99.1462,47.29,1.03,5316.00,,,
15:1:08EDT,,,,23.217,99.1463,47.20,1.03,5318.44,,,
15:1:09EDT,,,,23.210,99.1456,47.15,1.03,5316.00,,,
15:1:10EDT,,,,23.187,99.1423,47.03,1.03,5313.55,,,
15:1:11EDT,,,,23.186,99.1418,46.95,1.03,5316.00,,,
15:1:12EDT,,,,23.198,99.1443,47.10,1.03,5320.88,,,
15:1:13EDT,,,,23.191,99.1456,47.08,1.03,5313.55,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
15:11:36EDT,,,,21.287,99.1337,50.66,1.03,5316.00,,,
15:11:37EDT,,,,21.263,99.1321,50.61,1.03,5320.88,,,
15:11:38EDT,,,,21.267,99.1291,50.60,1.03,5318.44,,,
15:11:39EDT,,,,21.267,99.1320,50.60,1.03,5308.67,,,
15:11:40EDT,,,,21.274,99.1319,50.56,1.03,5308.67,,,
15:11:41EDT,,,,21.288,99.1342,50.56,1.03,5313.55,,,
15:11:42EDT,,,,21.286,99.1331,50.56,1.03,5308.67,,,
15:11:43EDT,,,,21.290,99.1327,50.54,1.03,5308.67,,,
15:11:44EDT,,,,21.295,99.1317,50.57,1.03,5318.44,,,
15:11:46EDT,,,,21.293,99.1319,50.52,1.03,5318.44,,,
15:11:47EDT,,,,21.302,99.1334,50.51,1.03,5320.88,,,
15:11:48EDT,,,,21.309,99.1335,50.50,1.03,5323.32,,,
15:11:49EDT,,,,21.304,99.1321,50.51,1.03,5316.00,,,
15:11:50EDT,,,,21.317,99.1335,50.49,1.03,5311.11,,,
15:11:51EDT,,,,21.317,99.1329,50.48,1.03,5328.21,,,
15:11:52EDT,,,,21.313,99.1305,50.46,1.03,5313.55,,,
15:11:53EDT,,,,21.319,99.1341,50.40,1.03,5323.32,,,
15:11:54EDT,,,,21.327,99.1362,50.43,1.03,5333.09,,,
15:11:55EDT,,,,21.323,99.1342,50.43,1.03,5318.44,,,
15:11:56EDT,,,,21.330,99.1342,50.43,1.03,5325.76,,,
15:11:57EDT,,,,21.326,99.1320,50.45,1.03,5330.65,,,
15:11:58EDT,,,,21.337,99.1353,50.43,1.03,5311.11,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
15:12:41EDT,,,,21.586,99.1372,50.63,1.02,5313.55,,,
15:12:42EDT,,,,21.573,99.1354,50.56,1.03,5308.67,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
15:13:28EDT,,,,21.807,99.1303,49.72,1.03,5311.11,,,
15:13:29EDT,,,,21.789,99.1281,49.78,1.03,5316.00,,,
15:13:30EDT,,,,21.805,99.1333,49.78,1.03,5316.00,,,
15:13:31EDT,,,,21.807,99.1303,49.76,1.03,5316.00,,,
15:13:32EDT,,,,21.804,99.1298,49.77,1.03,5316.00,,,
15:13:33EDT,,,,21.807,99.1313,49.70,1.03,5316.00,,,
15:13:34EDT,,,,21.815,99.1349,49.66,1.03,5316.00,,,
15:13:35EDT,,,,21.825,99.1299,49.66,1.03,5316.00,,,
15:13:36EDT,,,,21.835,99.1255,49.67,1.03,5316.00,,,
15:13:37EDT,,,,21.839,99.1278,49.71,1.03,5316.00,,,
15:13:38EDT,,,,21.846,99.1293,49.65,1.03,5323.32,,,
15:13:39EDT,,,,21.846,99.1296,49.66,1.03,5320.88,,,
15:13:40EDT,,,,21.868,99.1275,49.71,1.03,5318.44,,,
15:13:41EDT,,,,21.878,99.1318,49.65,1.03,5318.44,,,
15:13:42EDT,,,,21.877,99.1339,49.56,1.03,5316.00,,,
15:13:43EDT,,,,21.885,99.1336,49.56,1.03,5316.00,,,
15:13:44EDT,,,,21.898,99.1347,49.59,1.03,5316.00,,,
time,alt(m),lat,lng,temp(C),press(kpa),hum(%),O3_ppm,CH4_ppm,CO2,uv,geiger
15:16:00EDT,,,,22.773,99.1275,47.86,1.03,5316.00,,2,
15:16:01EDT,,,,22.760,99.1265,47.74,1.03,5320.88,,2,
15:16:02EDT,,,,22.752,99.1251,47.63,1.03,5320.88,,2,
15:16:03EDT,,,,22.754,99.1218,47.59,1.03,5318.44,,2,
15:16:04EDT,,,,22.750,99.1194,47.61,1.03,5318.44,,2,
15:16:05EDT,,,,22.754,99.1208,47.59,1.03,5320.88,,2,
15:16:06EDT,,,,22.757,99.1243,47.60,1.03,5320.88,,2,
15:16:07EDT,,,,22.742,99.1256,47.57,1.03,5320.88,,2,
15:16:08EDT,,,,22.733,99.1244,47.63,1.03,5323.32,,2,
15:16:09EDT,,,,22.736,99.1297,47.56,1.03,5318.44,,2,
15:16:10EDT,,,,22.722,99.1246,47.56,1.03,5325.76,,2,
15:16:11EDT,,,,22.724,99.1236,47.74,1.03,5320.88,,2,
15:16:12EDT,,,,22.739,99.1187,48.64,1.03,5320.88,,2,
15:16:13EDT,,,,22.743,99.1188,48.41,1.03,5320.88,,2,
15:16:14EDT,,,,22.736,99.1185,48.15,1.03,5320.88,,2,
15:16:15EDT,,,,22.741,99.1180,47.96,1.03,5320.88,,2,
15:16:16EDT,,,,22.729,99.1212,47.84,1.03,5320.88,,2,
15:16:18EDT,,,,22.745,99.1163,48.52,1.03,5318.44,,2,
15:16:19EDT,,,,22.766,99.1232,48.86,1.03,5320.88,,2,
15:16:20EDT,,,,22.752,99.1256,48.33,1.03,5320.88,,2,
15:16:21EDT,,,,22.748,99.1219,48.02,1.03,5323.32,,2,
15:16:22EDT,,,,22.745,99.1206,47.90,1.03,5323.32,,2,
15:16:23EDT,,,,22.755,99.1169,48.32,1.03,5320.88,,2,
15:16:24EDT,,,,22.764,99.1161,48.80,1.03,5323.32,,2,
15:16:25EDT,,,,22.759,99.1192,48.42,1.03,5323.32,,2,
15:16:26EDT,,,,22.755,99.1184,48.18,1.03,5323.32,,1,
15:16:27EDT,,,,22.756,99.1171,48.01,1.03,5323.32,,2,
15:16:28EDT,,,,22.753,99.1166,47.88,1.03,5323.32,,4,
15:16:29EDT,,,,22.759,99.1135,47.97,1.03,5320.88,,4,
15:16:30EDT,,,,22.753,99.1133,47.90,1.03,5323.32,,2,
15:16:31EDT,,,,22.757,99.1176,48.01,1.03,5323.32,,2,
15:16:32EDT,,,,22.747,99.1153,47.90,1.03,5320.88,,2,
15:16:33EDT,,,,22.739,99.1140,47.84,1.03,5320.88,,4,
15:16:34EDT,,,,22.739,99.1133,47.72,1.03,5325.76,,2,
15:16:35EDT,,,,22.733,99.1185,47.81,1.03,5320.88,,2,
15:16:36EDT,,,,22.740,99.1129,48.23,1.03,5323.32,,2,
15:16:37EDT,,,,22.738,99.1168,48.21,1.03,5320.88,,2,
15:16:38EDT,,,,22.747,99.1227,48.20,1.03,5318.44,,2,
15:16:39EDT,,,,22.762,99.1207,48.21,1.03,5320.88,,2,
15:16:40EDT,,,,22.762,99.1134,48.21,1.03,5320.88,,2,
15:16:41EDT,,,,22.767,99.1199,48.73,1.03,5323.32,,2,
15:16:42EDT,,,,22.759,99.1159,48.50,1.03,5320.88,,2,
15:16:43EDT,,,,22.750,99.1162,48.20,1.03,5320.88,,2,
15:16:44EDT,,,,22.749,99.1244,48.09,1.03,5320.88,,2,
15:16:45EDT,,,,22.747,99.1186,47.88,1.03,5320.88,,2,
15:16:46EDT,,,,22.741,99.1163,47.82,1.03,5320.88,,2,
